,trip_id,scheduled_departure,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
214,T00214,2023-01-03 10:30:00,Tram,Station_40,Station_31,11,Fog,5.5,91.0,54.0,1.9163260429587003,No Event,0
215,T00215,2023-01-03 10:45:00,Bus,Station_9,Station_32,10,Storm,14.2,93.0,61.0,22.6,No Event,0
216,T00216,2023-01-03 11:00:00,Metro,Station_5,Station_2,-6,Fog,2.1,85.0,11.0,0.5974883920517517,No Event,0
217,T00217,2023-01-03 11:15:00,Bus,Station_32,Station_10,-16,Rain,7.6,30.0,51.0,17.8,Concert,0
218,T00218,2023-01-03 11:30:00,Metro,Station_20,Station_2,7,Storm,-10.2,50.0,56.0,20.3,Sports,0
219,T00219,2023-01-03 11:45:00,Tram,Station_50,Station_2,2,Storm,-6.4,51.0,66.0,24.7,No Event,0
220,T00220,2023-01-03 12:00:00,Tram,Station_11,Station_24,20,Rain,18.2,83.0,9.0,12.8,Parade,0
221,T00221,2023-01-03 12:15:00,Tram,Station_15,Station_17,7,Storm,14.899999999999999,,70.0,32.4,No Event,0
222,T00222,2023-01-03 12:30:00,Train,Station_32,Station_32,13,Cloudy,-2.4,94.0,33.0,6.919692087521331,No Event,0
223,T00223,2023-01-03 12:45:00,Metro,Station_28,Station_16,11,Rain,0.09999999999999964,80.0,40.0,23.4,No Event,0
224,T00224,2023-01-03 13:00:00,Train,Station_22,Station_16,19,Rain,-7.0,92.0,9.0,23.9,No Event,0
225,T00225,2023-01-03 13:15:00,Train,Station_41,Station_46,13,Cloudy,10.3,44.0,51.0,-2.881230146710105,No Event,0
226,T00226,2023-01-03 13:30:00,Bus,Station_17,Station_39,-1,Fog,0.0,65.0,10.0,6.622308163878316,Festival,0
227,T00227,2023-01-03 13:45:00,Train,Station_26,Station_31,19,Fog,12.5,58.0,56.0,5.827854184410489,No Event,0
228,T00228,2023-01-03 14:00:00,Bus,Station_44,Station_43,12,Fog,24.3,81.0,13.0,-1.2566044476836575,No Event,0
229,T00229,2023-01-03 14:15:00,Bus,Station_7,Station_24,30,Storm,17.3,75.0,25.0,,No Event,0
230,T00230,2023-01-03 14:30:00,Train,Station_42,Station_1,11,Cloudy,3.2,98.0,56.0,5.361230166403933,Festival,0
231,T00231,2023-01-03 14:45:00,Metro,Station_26,Station_11,-6,Rain,16.0,58.0,32.0,26.8,No Event,0
232,T00232,2023-01-03 15:00:00,Metro,Station_25,Station_21,26,Rain,27.1,,6.0,19.0,Festival,0
233,T00233,2023-01-03 15:15:00,Metro,Station_10,Station_4,14,Rain,2.9000000000000004,54.0,3.0,25.3,No Event,0
234,T00234,2023-01-03 15:30:00,Metro,Station_45,Station_7,24,Storm,2.1999999999999993,45.0,70.0,31.5,No Event,0
235,T00235,2023-01-03 15:45:00,Metro,Station_19,Station_26,5,Storm,13.899999999999999,70.0,74.0,31.3,No Event,0
236,T00236,2023-01-03 16:00:00,Train,Station_11,Station_47,14,Snow,-7.2,88.0,9.0,19.8,Protest,0
237,T00237,2023-01-03 16:15:00,Train,Station_13,Station_50,-9,Fog,21.1,98.0,14.0,-0.36813593406777034,Sports,0
238,T00238,2023-01-03 16:30:00,Tram,Station_8,Station_12,-1,Snow,19.3,45.0,15.0,20.3,No Event,0
239,T00239,2023-01-03 16:45:00,Metro,Station_40,Station_31,19,Snow,2.4000000000000004,93.0,37.0,14.3,No Event,0
240,T00240,2023-01-03 17:00:00,Train,Station_4,Station_17,23,Storm,20.2,,26.0,36.6,No Event,0
241,T00241,2023-01-03 17:15:00,Tram,Station_47,Station_33,-4,Fog,21.1,87.0,3.0,-1.1210137625340604,No Event,0
242,T00242,2023-01-03 17:30:00,Metro,Station_31,Station_11,-6,Fog,-3.5,,55.0,-0.19576174675764424,No Event,0
243,T00243,2023-01-03 17:45:00,Bus,Station_28,Station_28,28,Rain,-3.7,31.0,54.0,21.6,Festival,0
244,T00244,2023-01-03 18:00:00,Tram,Station_11,Station_32,10,Storm,25.7,58.0,68.0,11.6,Sports,1
245,T00245,2023-01-03 18:15:00,Train,Station_43,Station_1,8,Fog,32.6,45.0,26.0,7.480315301783731,No Event,1
246,T00246,2023-01-03 18:30:00,Bus,Station_1,Station_47,18,Snow,14.2,57.0,21.0,29.4,Parade,1
247,T00247,2023-01-03 18:45:00,Bus,Station_49,Station_28,20,Cloudy,28.8,91.0,,-2.8326001729668944,Festival,1
248,T00248,2023-01-03 19:00:00,Bus,Station_47,Station_42,-4,Cloudy,5.2,33.0,16.0,7.0974993514152835,No Event,0
249,T00249,2023-01-03 19:15:00,Tram,Station_38,Station_7,16,Storm,-4.1,97.0,68.0,19.2,No Event,0
250,T00250,2023-01-03 19:30:00,Train,Station_24,Station_2,14,Rain,5.4,80.0,33.0,18.2,Festival,0
251,T00251,2023-01-03 19:45:00,Bus,Station_47,Station_42,17,Rain,,62.0,31.0,4.1,Concert,0
252,T00252,2023-01-03 20:00:00,Metro,Station_31,Station_24,3,Fog,27.4,53.0,51.0,-0.24769936465386788,No Event,0
253,T00253,2023-01-03 20:15:00,Bus,Station_41,Station_4,-2,Storm,27.4,54.0,26.0,25.4,Sports,0
254,T00254,2023-01-03 20:30:00,Bus,Station_46,Station_44,33,Cloudy,25.0,57.0,53.0,6.20185983814855,No Event,0
255,T00255,2023-01-03 20:45:00,Tram,Station_50,Station_19,17,Snow,5.199999999999999,,32.0,13.9,Festival,0
256,T00256,2023-01-03 21:00:00,Tram,Station_26,Station_26,-4,Fog,6.8,65.0,7.0,3.162124760478883,No Event,0
257,T00257,2023-01-03 21:15:00,Train,Station_49,Station_11,26,Snow,-9.1,33.0,49.0,15.3,Concert,0
258,T00258,2023-01-03 21:30:00,Metro,Station_50,Station_40,1,Fog,9.6,65.0,52.0,3.31081225165447,No Event,0
259,T00259,2023-01-03 21:45:00,Tram,Station_5,Station_50,-2,Clear,21.7,47.0,35.0,1.5038155386814758,No Event,0
260,T00260,2023-01-03 22:00:00,Bus,Station_20,Station_43,18,Snow,-0.09999999999999964,31.0,4.0,,No Event,0
261,T00261,2023-01-03 22:15:00,Train,Station_41,Station_11,12,Storm,28.4,36.0,31.0,11.6,No Event,0
262,T00262,2023-01-03 22:30:00,Bus,Station_11,Station_45,34,Snow,19.2,37.0,46.0,15.3,Sports,0
263,T00263,2023-01-03 22:45:00,Bus,Station_33,Station_3,5,Snow,-12.9,66.0,9.0,9.4,No Event,0
264,T00264,2023-01-03 23:00:00,Tram,Station_50,Station_12,9,Fog,0.3,92.0,39.0,8.384958369544478,No Event,0
265,T00265,2023-01-03 23:15:00,Train,Station_38,Station_3,-12,Cloudy,20.0,54.0,57.0,1.7759424862968252,No Event,0
266,T00266,2023-01-03 23:30:00,Metro,Station_27,Station_42,11,Clear,4.2,82.0,6.0,0.4221706767196649,Concert,0
267,T00267,2023-01-03 23:45:00,Metro,Station_34,Station_27,0,Snow,15.600000000000001,57.0,11.0,13.9,No Event,0
268,T00268,2023-01-04 00:00:00,Tram,Station_15,Station_49,3,Cloudy,,35.0,29.0,10.592950269773517,No Event,0
269,T00269,2023-01-04 00:15:00,Tram,Station_32,Station_2,-5,Rain,-0.7999999999999998,91.0,24.0,9.7,Festival,0
270,T00270,2023-01-04 00:30:00,Train,Station_21,Station_49,8,Clear,14.1,95.0,27.0,0.9700593624646119,No Event,0
271,T00271,2023-01-04 00:45:00,Metro,Station_46,Station_16,19,Clear,11.2,38.0,42.0,,Festival,0
272,T00272,2023-01-04 01:00:00,Metro,Station_5,Station_2,-7,Fog,29.9,96.0,12.0,2.8346878083832365,No Event,0
273,T00273,2023-01-04 01:15:00,Metro,Station_6,Station_30,1,Snow,-13.7,41.0,46.0,22.6,Concert,0
274,T00274,2023-01-04 01:30:00,Bus,Station_38,Station_20,30,Rain,25.8,84.0,48.0,8.3,No Event,0
275,T00275,2023-01-04 01:45:00,Metro,Station_22,Station_38,-12,Fog,21.1,69.0,21.0,4.709577368461556,Protest,0
276,T00276,2023-01-04 02:00:00,Bus,Station_18,Station_28,17,Storm,17.5,55.0,85.0,,No Event,0
277,T00277,2023-01-04 02:15:00,Train,Station_14,Station_25,11,Cloudy,-7.9,67.0,17.0,5.393917079627837,No Event,0
278,T00278,2023-01-04 02:30:00,Bus,Station_10,Station_32,-3,Cloudy,17.1,64.0,26.0,-0.09507787588808769,No Event,0
279,T00279,2023-01-04 02:45:00,Train,Station_46,Station_10,10,Fog,18.5,97.0,7.0,6.5470555641373975,Protest,0
280,T00280,2023-01-04 03:00:00,Metro,Station_13,Station_42,5,Cloudy,12.5,88.0,5.0,-1.2235636387021676,Festival,0
281,T00281,2023-01-04 03:15:00,Metro,Station_31,Station_40,22,Snow,,38.0,10.0,21.8,No Event,0
282,T00282,2023-01-04 03:30:00,Train,Station_30,Station_33,0,Cloudy,15.2,76.0,28.0,1.454933845813223,No Event,0
283,T00283,2023-01-04 03:45:00,Tram,Station_3,Station_13,14,Snow,19.3,65.0,57.0,10.3,Sports,0
284,T00284,2023-01-04 04:00:00,Train,Station_30,Station_41,2,Storm,-0.7000000000000002,80.0,70.0,13.3,Festival,0
285,T00285,2023-01-04 04:15:00,Tram,Station_6,Station_42,3,Rain,22.2,48.0,57.0,,Concert,0
286,T00286,2023-01-04 04:30:00,Bus,Station_29,Station_47,13,Clear,2.2,95.0,4.0,0.49132091206243067,Festival,0
287,T00287,2023-01-04 04:45:00,Bus,Station_8,Station_37,0,Fog,27.5,76.0,6.0,5.221817784888686,No Event,0
288,T00288,2023-01-04 05:00:00,Bus,Station_44,Station_16,9,Fog,32.6,94.0,21.0,3.6127798015113015,No Event,0
289,T00289,2023-01-04 05:15:00,Metro,Station_45,Station_45,10,Snow,-1.5999999999999996,66.0,58.0,15.8,No Event,0
290,T00290,2023-01-04 05:30:00,Bus,Station_43,Station_22,8,Storm,11.2,67.0,69.0,27.5,Concert,0
291,T00291,2023-01-04 05:45:00,Tram,Station_44,Station_20,22,Storm,15.3,42.0,79.0,45.5,No Event,0
292,T00292,2023-01-04 06:00:00,Bus,Station_33,Station_50,-11,Clear,-1.8,73.0,53.0,-0.5250697141911134,No Event,0
293,T00293,2023-01-04 06:15:00,Train,Station_17,Station_43,11,Rain,8.8,53.0,3.0,28.9,No Event,0
294,T00294,2023-01-04 06:30:00,Train,Station_48,Station_27,19,Fog,9.4,59.0,31.0,2.691793079005431,No Event,0
295,T00295,2023-01-04 06:45:00,Metro,Station_11,Station_41,9,Snow,17.9,96.0,18.0,9.3,No Event,0
296,T00296,2023-01-04 07:00:00,Train,Station_13,Station_16,17,Storm,24.1,67.0,75.0,11.0,No Event,0
297,T00297,2023-01-04 07:15:00,Tram,Station_50,Station_34,7,Fog,23.0,52.0,32.0,0.9630647843957154,Festival,0
298,T00298,2023-01-04 07:30:00,Bus,Station_11,Station_32,19,Snow,10.2,82.0,0.0,31.1,No Event,0
299,T00299,2023-01-04 07:45:00,Metro,Station_31,Station_26,9,Cloudy,20.3,52.0,53.0,2.662269190288202,No Event,0
300,T00300,2023-01-04 08:00:00,Bus,Station_28,Station_25,2,Fog,9.6,65.0,45.0,0.2631775098258644,Concert,1
301,T00301,2023-01-04 08:15:00,Bus,Station_44,Station_2,10,Rain,6.199999999999999,86.0,40.0,22.5,Festival,1
302,T00302,2023-01-04 08:30:00,Tram,Station_6,Station_12,20,Snow,6.100000000000001,24.0,55.0,23.7,Concert,1
303,T00303,2023-01-04 08:45:00,Train,Station_41,Station_40,12,Rain,26.5,32.0,43.0,26.2,No Event,1
304,T00304,2023-01-04 09:00:00,Train,Station_16,Station_9,15,Fog,24.0,43.0,49.0,-1.2478969562111244,Festival,0
305,T00305,2023-01-04 09:15:00,Bus,Station_4,Station_12,4,Cloudy,,63.0,40.0,3.0272119883683195,No Event,0
306,T00306,2023-01-04 09:30:00,Metro,Station_35,Station_26,-9,Rain,20.8,99.0,7.0,25.4,No Event,0
307,T00307,2023-01-04 09:45:00,Train,Station_48,Station_9,25,Storm,1.8000000000000007,98.0,48.0,16.2,Concert,0
308,T00308,2023-01-04 10:00:00,Metro,Station_26,Station_10,13,Snow,13.2,75.0,29.0,29.9,Sports,0
309,T00309,2023-01-04 10:15:00,Train,Station_12,Station_32,-1,Fog,11.4,58.0,45.0,2.2090884543211184,No Event,0
310,T00310,2023-01-04 10:30:00,Metro,Station_11,Station_34,24,Cloudy,2.2,77.0,27.0,6.075660272398699,Festival,0
311,T00311,2023-01-04 10:45:00,Tram,Station_37,Station_48,14,Storm,17.4,45.0,71.0,20.4,Concert,0
312,T00312,2023-01-04 11:00:00,Metro,Station_25,Station_20,6,Fog,22.5,86.0,51.0,,Festival,0
313,T00313,2023-01-04 11:15:00,Tram,Station_18,Station_39,0,Cloudy,12.4,39.0,31.0,,No Event,0
314,T00314,2023-01-04 11:30:00,Tram,Station_19,Station_2,-2,Storm,7.600000000000001,,51.0,13.5,No Event,0
315,T00315,2023-01-04 11:45:00,Metro,Station_23,Station_1,5,Rain,18.8,96.0,33.0,22.0,No Event,0
316,T00316,2023-01-04 12:00:00,Tram,Station_38,Station_36,-6,Fog,25.7,65.0,32.0,3.503222524157006,No Event,0
317,T00317,2023-01-04 12:15:00,Bus,Station_18,Station_24,11,Fog,,33.0,12.0,7.913309664081145,No Event,0
318,T00318,2023-01-04 12:30:00,Tram,Station_26,Station_27,9,Rain,4.199999999999999,62.0,24.0,18.4,Sports,0
319,T00319,2023-01-04 12:45:00,Train,Station_6,Station_2,15,Clear,33.1,57.0,41.0,1.9306583408925082,Concert,0
320,T00320,2023-01-04 13:00:00,Metro,Station_4,Station_31,16,Storm,,38.0,58.0,25.5,No Event,0
321,T00321,2023-01-04 13:15:00,Bus,Station_44,Station_14,1,Rain,22.5,35.0,38.0,16.4,No Event,0
322,T00322,2023-01-04 13:30:00,Metro,Station_29,Station_2,19,Fog,23.0,78.0,55.0,1.6306617023170191,No Event,0
323,T00323,2023-01-04 13:45:00,Train,Station_34,Station_29,19,Storm,-6.8,51.0,70.0,22.9,Festival,0
324,T00324,2023-01-04 14:00:00,Train,Station_17,Station_15,13,Storm,-4.1,77.0,66.0,47.8,No Event,0
325,T00325,2023-01-04 14:15:00,Train,Station_43,Station_12,0,Clear,24.1,50.0,56.0,-0.4154637710715694,Concert,0
326,T00326,2023-01-04 14:30:00,Tram,Station_43,Station_37,-3,Fog,15.4,62.0,43.0,2.8735281283546215,Concert,0
327,T00327,2023-01-04 14:45:00,Tram,Station_16,Station_28,2,Cloudy,19.1,85.0,47.0,2.6755820797036627,No Event,0
328,T00328,2023-01-04 15:00:00,Metro,Station_2,Station_20,14,Clear,,58.0,9.0,0.028714641085826553,No Event,0
329,T00329,2023-01-04 15:15:00,Metro,Station_34,Station_39,-7,Clear,7.5,82.0,58.0,-0.9503580203817077,No Event,0
330,T00330,2023-01-04 15:30:00,Bus,Station_8,Station_24,-3,Cloudy,,69.0,56.0,1.4770367291893711,Protest,0
331,T00331,2023-01-04 15:45:00,Bus,Station_13,Station_21,-3,Cloudy,21.2,47.0,30.0,0.8410420709472322,Sports,0
332,T00332,2023-01-04 16:00:00,Metro,Station_42,Station_10,20,Clear,6.1,76.0,43.0,-1.847858456742912,Sports,0
333,T00333,2023-01-04 16:15:00,Tram,Station_8,Station_46,23,Storm,18.6,42.0,33.0,20.1,Sports,0
334,T00334,2023-01-04 16:30:00,Train,Station_30,Station_14,6,Rain,4.4,56.0,24.0,21.4,No Event,0
335,T00335,2023-01-04 16:45:00,Metro,Station_32,Station_37,20,Rain,19.8,91.0,45.0,15.5,No Event,0
336,T00336,2023-01-04 17:00:00,Bus,Station_36,Station_18,18,Clear,0.7,74.0,53.0,-3.051127850738647,Festival,0
337,T00337,2023-01-04 17:15:00,Tram,Station_47,Station_24,-1,Storm,-5.8,32.0,71.0,11.8,Protest,0
338,T00338,2023-01-04 17:30:00,Metro,Station_30,Station_14,13,Cloudy,18.4,51.0,44.0,5.405547932966721,Concert,0
339,T00339,2023-01-04 17:45:00,Metro,Station_1,Station_34,7,Snow,7.399999999999999,52.0,33.0,14.7,Concert,0
340,T00340,2023-01-04 18:00:00,Tram,Station_43,Station_12,5,Clear,3.2,84.0,58.0,2.145915585988748,No Event,1
341,T00341,2023-01-04 18:15:00,Metro,Station_39,Station_22,-3,Fog,31.1,96.0,19.0,7.725893234743827,No Event,1
342,T00342,2023-01-04 18:30:00,Tram,Station_17,Station_6,16,Storm,5.0,62.0,31.0,,Concert,1
343,T00343,2023-01-04 18:45:00,Train,Station_20,Station_36,28,Fog,11.8,31.0,32.0,8.007126690536387,Festival,1
344,T00344,2023-01-04 19:00:00,Tram,Station_24,Station_45,7,Fog,3.1,75.0,56.0,-0.05194017721770283,No Event,0
345,T00345,2023-01-04 19:15:00,Tram,Station_50,Station_36,2,Clear,,62.0,34.0,-2.2354832132615683,No Event,0
346,T00346,2023-01-04 19:30:00,Tram,Station_22,Station_22,25,Storm,6.699999999999999,87.0,52.0,29.6,No Event,0
347,T00347,2023-01-04 19:45:00,Metro,Station_29,Station_14,13,Fog,6.8,36.0,51.0,2.115402264967552,No Event,0
348,T00348,2023-01-04 20:00:00,Metro,Station_22,Station_16,18,Storm,17.8,44.0,36.0,28.2,No Event,0
349,T00349,2023-01-04 20:15:00,Tram,Station_44,Station_36,-5,Rain,3.8000000000000007,55.0,4.0,22.6,Parade,0
350,T00350,2023-01-04 20:30:00,Metro,Station_9,Station_25,19,Snow,11.2,37.0,11.0,17.1,Protest,0
351,T00351,2023-01-04 20:45:00,Bus,Station_37,Station_32,14,Fog,3.3,67.0,28.0,-2.196133618348693,Festival,0
352,T00352,2023-01-04 21:00:00,Bus,Station_10,Station_33,15,Fog,10.1,,34.0,3.724218784842565,Concert,0
353,T00353,2023-01-04 21:15:00,Metro,Station_36,Station_45,21,Storm,-8.7,36.0,,22.7,No Event,0
354,T00354,2023-01-04 21:30:00,Metro,Station_37,Station_36,6,Snow,14.3,26.0,36.0,27.8,Parade,0
355,T00355,2023-01-04 21:45:00,Tram,Station_28,Station_20,14,Rain,15.0,50.0,59.0,22.3,No Event,0
356,T00356,2023-01-04 22:00:00,Train,Station_28,Station_18,11,Fog,27.7,,0.0,9.440358359953972,Festival,0
357,T00357,2023-01-04 22:15:00,Metro,Station_42,Station_38,4,Clear,13.2,37.0,15.0,1.449349893699932,Sports,0
358,T00358,2023-01-04 22:30:00,Bus,Station_43,Station_3,13,Storm,18.0,32.0,58.0,27.0,No Event,0
359,T00359,2023-01-04 22:45:00,Tram,Station_21,Station_23,8,Storm,16.9,84.0,32.0,26.5,No Event,0
360,T00360,2023-01-04 23:00:00,Metro,Station_24,Station_32,-5,Fog,-4.9,44.0,41.0,-0.3794287510554697,No Event,0
361,T00361,2023-01-04 23:15:00,Bus,Station_42,Station_45,22,Rain,1.0999999999999996,65.0,9.0,22.3,No Event,0
362,T00362,2023-01-04 23:30:00,Bus,Station_40,Station_16,4,Fog,14.8,35.0,12.0,2.2152798464488734,No Event,0
363,T00363,2023-01-04 23:45:00,Train,Station_2,Station_5,3,Cloudy,17.7,71.0,47.0,4.961015858656884,Festival,0
364,T00364,2023-01-05 00:00:00,Tram,Station_8,Station_4,12,Fog,-2.4,79.0,19.0,1.3418743764223937,Sports,0
365,T00365,2023-01-05 00:15:00,Tram,Station_48,Station_21,11,Snow,11.2,41.0,28.0,27.2,No Event,0
366,T00366,2023-01-05 00:30:00,Train,Station_27,Station_40,8,Snow,6.699999999999999,76.0,56.0,16.5,No Event,0
367,T00367,2023-01-05 00:45:00,Train,Station_22,Station_14,-10,Cloudy,14.0,59.0,3.0,6.960902082576272,Concert,0
368,T00368,2023-01-05 01:00:00,Tram,Station_37,Station_39,-6,Snow,-5.3,62.0,45.0,15.8,No Event,0
369,T00369,2023-01-05 01:15:00,Tram,Station_27,Station_31,-4,Snow,9.8,35.0,48.0,15.1,No Event,0
370,T00370,2023-01-05 01:30:00,Metro,Station_29,Station_14,10,Clear,-3.9,88.0,27.0,4.053439748258517,Concert,0
371,T00371,2023-01-05 01:45:00,Metro,Station_3,Station_6,21,Storm,-9.4,73.0,70.0,14.0,No Event,0
372,T00372,2023-01-05 02:00:00,Train,Station_44,Station_12,-7,Snow,11.399999999999999,28.0,12.0,22.7,No Event,0
373,T00373,2023-01-05 02:15:00,Metro,Station_13,Station_16,5,Storm,1.9000000000000004,65.0,81.0,31.8,No Event,0
374,T00374,2023-01-05 02:30:00,Bus,Station_45,Station_17,-3,Rain,3.9000000000000004,77.0,2.0,14.6,No Event,0
375,T00375,2023-01-05 02:45:00,Metro,Station_10,Station_45,4,Fog,3.3,43.0,36.0,-1.042089131727737,No Event,0
376,T00376,2023-01-05 03:00:00,Metro,Station_36,Station_23,-8,Clear,12.8,78.0,47.0,0.20544574666291915,No Event,0
377,T00377,2023-01-05 03:15:00,Bus,Station_9,Station_14,15,Cloudy,-5.9,96.0,18.0,0.7705518396996769,No Event,0
378,T00378,2023-01-05 03:30:00,Train,Station_27,Station_7,8,Rain,3.0,38.0,27.0,22.4,Festival,0
379,T00379,2023-01-05 03:45:00,Bus,Station_34,Station_46,11,Clear,16.1,50.0,18.0,1.8110646905562067,Sports,0
380,T00380,2023-01-05 04:00:00,Metro,Station_1,Station_32,-6,Clear,13.6,45.0,16.0,2.156530535823901,Concert,0
381,T00381,2023-01-05 04:15:00,Train,Station_32,Station_15,-3,Cloudy,33.0,45.0,17.0,1.0357347389508957,No Event,0
382,T00382,2023-01-05 04:30:00,Metro,Station_25,Station_44,-12,Cloudy,7.6,57.0,17.0,-1.379597210695879,No Event,0
383,T00383,2023-01-05 04:45:00,Bus,Station_29,Station_17,0,Storm,4.5,80.0,70.0,19.0,No Event,0
384,T00384,2023-01-05 05:00:00,Bus,Station_7,Station_41,2,Fog,15.1,85.0,22.0,0.33002956966566543,Protest,0
385,T00385,2023-01-05 05:15:00,Metro,Station_49,Station_47,-5,Rain,-2.4,86.0,39.0,7.1,No Event,0
386,T00386,2023-01-05 05:30:00,Tram,Station_3,Station_44,-9,Fog,30.1,81.0,49.0,0.9269694848293115,No Event,0
387,T00387,2023-01-05 05:45:00,Tram,Station_20,Station_34,18,Rain,11.899999999999999,75.0,8.0,26.0,No Event,0
388,T00388,2023-01-05 06:00:00,Bus,Station_20,Station_5,12,Clear,2.7,67.0,,1.5782717846959704,Festival,0
389,T00389,2023-01-05 06:15:00,Bus,Station_30,Station_45,10,Snow,17.7,72.0,50.0,27.2,Festival,0
390,T00390,2023-01-05 06:30:00,Tram,Station_35,Station_27,14,Snow,-12.6,63.0,,15.9,No Event,0
391,T00391,2023-01-05 06:45:00,Tram,Station_35,Station_23,11,Cloudy,31.299999999999997,88.0,28.0,-2.3229781222487844,Sports,0
392,T00392,2023-01-05 07:00:00,Metro,Station_49,Station_40,-13,Cloudy,25.6,96.0,1.0,2.1013058468382027,No Event,0
393,T00393,2023-01-05 07:15:00,Metro,Station_39,Station_14,-6,Clear,18.2,,59.0,,No Event,0
394,T00394,2023-01-05 07:30:00,Tram,Station_27,Station_15,7,Clear,,56.0,16.0,1.636085523341476,No Event,0
395,T00395,2023-01-05 07:45:00,Metro,Station_26,Station_43,9,Rain,,61.0,,28.9,No Event,0
396,T00396,2023-01-05 08:00:00,Metro,Station_14,Station_33,19,Clear,6.2,85.0,55.0,1.599492432469244,No Event,1
397,T00397,2023-01-05 08:15:00,Train,Station_17,Station_31,16,Rain,-1.4000000000000004,39.0,44.0,18.7,Festival,1
398,T00398,2023-01-05 08:30:00,Metro,Station_18,Station_35,13,Fog,14.9,69.0,30.0,4.888308587399994,Protest,1
399,T00399,2023-01-05 08:45:00,Bus,Station_45,Station_17,-8,Cloudy,29.799999999999997,46.0,27.0,-1.1804887505281547,No Event,1
400,T00400,2023-01-05 09:00:00,Metro,Station_29,Station_28,-6,Cloudy,,87.0,42.0,5.488231218343067,No Event,0
401,T00401,2023-01-05 09:15:00,Metro,Station_20,Station_19,4,Snow,11.5,31.0,47.0,18.2,No Event,0
402,T00402,2023-01-05 09:30:00,Tram,Station_27,Station_46,9,Snow,10.5,62.0,51.0,25.7,No Event,0
403,T00403,2023-01-05 09:45:00,Bus,Station_18,Station_23,25,Cloudy,24.9,47.0,38.0,3.5382995471709178,Festival,0
404,T00404,2023-01-05 10:00:00,Metro,Station_4,Station_32,7,Fog,-3.6,71.0,59.0,2.900158829751968,No Event,0
405,T00405,2023-01-05 10:15:00,Metro,Station_1,Station_40,12,Fog,11.2,33.0,29.0,4.564728733085593,Concert,0
406,T00406,2023-01-05 10:30:00,Train,Station_50,Station_13,6,Storm,,49.0,54.0,26.7,No Event,0
407,T00407,2023-01-05 10:45:00,Metro,Station_1,Station_20,-4,Rain,19.6,57.0,47.0,14.6,No Event,0
408,T00408,2023-01-05 11:00:00,Metro,Station_26,Station_35,-7,Snow,23.1,62.0,50.0,22.4,No Event,0
409,T00409,2023-01-05 11:15:00,Train,Station_45,Station_5,20,Rain,17.1,94.0,19.0,15.9,Festival,0
410,T00410,2023-01-05 11:30:00,Tram,Station_20,Station_9,9,Snow,-5.2,68.0,15.0,28.3,Sports,0
411,T00411,2023-01-05 11:45:00,Metro,Station_23,Station_29,18,Storm,9.2,52.0,63.0,36.2,No Event,0
412,T00412,2023-01-05 12:00:00,Train,Station_10,Station_6,22,Cloudy,-5.7,86.0,13.0,4.8545158429307795,Protest,0
413,T00413,2023-01-05 12:15:00,Bus,Station_11,Station_25,17,Rain,15.899999999999999,76.0,25.0,7.3,Festival,0
414,T00414,2023-01-05 12:30:00,Tram,Station_41,Station_31,27,Snow,7.199999999999999,37.0,19.0,25.1,No Event,0
415,T00415,2023-01-05 12:45:00,Bus,Station_41,Station_22,10,Rain,15.7,45.0,41.0,17.3,No Event,0
416,T00416,2023-01-05 13:00:00,Bus,Station_5,Station_2,-3,Cloudy,29.200000000000003,84.0,50.0,4.241396896151758,No Event,0
417,T00417,2023-01-05 13:15:00,Train,Station_1,Station_45,9,Clear,22.5,94.0,23.0,4.164381286356176,No Event,0
418,T00418,2023-01-05 13:30:00,Metro,Station_17,Station_5,-1,Snow,-2.2,39.0,42.0,22.6,Concert,0
419,T00419,2023-01-05 13:45:00,Train,Station_22,Station_27,15,Clear,2.9,66.0,17.0,1.4650754167371667,No Event,0
420,T00420,2023-01-05 14:00:00,Train,Station_34,Station_25,-1,Storm,23.2,81.0,58.0,14.7,No Event,0
421,T00421,2023-01-05 14:15:00,Train,Station_45,Station_8,8,Fog,2.8,39.0,8.0,-2.5676755895807934,No Event,0
422,T00422,2023-01-05 14:30:00,Train,Station_41,Station_1,15,Rain,-4.5,67.0,18.0,13.1,No Event,0
423,T00423,2023-01-05 14:45:00,Tram,Station_29,Station_20,0,Snow,-8.7,68.0,19.0,30.6,No Event,0
424,T00424,2023-01-05 15:00:00,Metro,Station_4,Station_44,-9,Rain,10.4,83.0,41.0,9.4,Concert,0
425,T00425,2023-01-05 15:15:00,Bus,Station_5,Station_23,9,Storm,-9.0,80.0,50.0,28.7,No Event,0
426,T00426,2023-01-05 15:30:00,Bus,Station_11,Station_32,27,Storm,26.5,81.0,46.0,14.4,No Event,0
427,T00427,2023-01-05 15:45:00,Metro,Station_21,Station_11,-6,Rain,28.700000000000003,99.0,30.0,13.2,No Event,0
428,T00428,2023-01-05 16:00:00,Bus,Station_35,Station_39,36,Snow,23.0,82.0,34.0,20.3,Festival,0
